A-set	Car	Date	Date and Time	Event Name	Nearest Train Station	Metres to Train Station	Cityrail Line	Longitude	Latitude	Event Count	Signal Name	Numeric Snaphot 0 Value	BW Y/N	BW Year	Month
A33	N5333	23/02/2013	23/02/2013 23:23	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	934.3634153	Airport & East Hills Line	150.946838	-33.9636917	1	SPEED	94	Yes	2013	2
A33	N5533	23/02/2013	23/02/2013 23:23	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	934.3634153	Airport & East Hills Line	150.946838	-33.9636917	1	SPEED	94	No	2013	2
A34	N5334	23/02/2013	23/02/2013 16:21	TIM_Fault_50HzComponentDetection_Group1	Bexley North	412.8352944	Airport & East Hills Line	151.117355	-33.9357185	1	SPEED	80	Yes	2013	2
A34	N5334	23/02/2013	23/02/2013 16:42	TIM_Fault_50HzComponentDetection_Group1	Sydenham	716.0340068	Airport & East Hills Line (Sydenham Branch)	151.160385	-33.9184685	1	SPEED	58	No	2013	2
A34	N5334	23/02/2013	23/02/2013 16:42	TIM_Fault_50HzComponentDetection_Group1	Sydenham	716.0340068	Bankstown Line	151.160385	-33.9184685	1	SPEED	58	No	2013	2
A34	N5334	23/02/2013	23/02/2013 16:42	TIM_Fault_50HzComponentDetection_Group1	Sydenham	716.0340068	Eastern Suburbs & Illawarra Line	151.160385	-33.9184685	1	SPEED	58	No	2013	2
A35	N5335	23/02/2013	23/02/2013 20:42	TIM_Fault_50HzComponentDetection_Group1	Turrella	447.2457853	Airport & East Hills Line	151.135391	-33.9312553	1	SPEED	79	Yes	2013	2
A35	N5435	23/02/2013	23/02/2013 21:00	TIM_Fault_50HzComponentDetection_Group1	Turrella	135.1288318	Airport & East Hills Line	151.138702	-33.9304161	1	SPEED	85	No	2013	2
A35	N5435	23/02/2013	23/02/2013 23:09	TIM_Fault_50HzComponentDetection_Group1	Kingsgrove	376.7857901	Airport & East Hills Line	151.104111	-33.9389915	1	SPEED	88	No	2013	2
A35	N5535	23/02/2013	23/02/2013 8:11	TIM_Fault_50HzComponentDetection_Group1	Turrella	36.16792368	Airport & East Hills Line	151.140289	-33.9296684	1	SPEED	66	No	2013	2
A35	N5535	23/02/2013	23/02/2013 10:42	TIM_Fault_50HzComponentDetection_Group1	Turrella	89.63063412	Airport & East Hills Line	151.14093	-33.9295197	1	SPEED	78	No	2013	2
A35	N5535	23/02/2013	23/02/2013 20:42	TIM_Fault_50HzComponentDetection_Group1	Turrella	424.7590758	Airport & East Hills Line	151.13559	-33.9310989	1	SPEED	77	No	2013	2
A35	N5635	23/02/2013	23/02/2013 8:07	TIM_Fault_50HzComponentDetection_Group1	Kingsgrove	723.6719103	Airport & East Hills Line	151.093735	-33.9441071	1	SPEED	97	No	2013	2
A35	N5635	23/02/2013	23/02/2013 9:24	TIM_Fault_50HzComponentDetection_Group1	Turrella	556.0292599	Airport & East Hills Line	151.134262	-33.9316025	1	SPEED	72	No	2013	2
A35	N5635	23/02/2013	23/02/2013 14:22	TIM_Fault_50HzComponentDetection_Group1	Bardwell Park	237.9139345	Airport & East Hills Line	151.122681	-33.9326401	1	SPEED	81	No	2013	2
A11	N5411	24/02/2013	24/02/2013 1:17	TIM_Fault_50HzComponentDetection_Group1	Homebush	198.1344729	Inner West Line	151.084457	-33.8660049	1	SPEED	41	Yes	2013	2
A11	N5411	24/02/2013	24/02/2013 1:17	TIM_Fault_50HzComponentDetection_Group1	Homebush	198.1344729	South Line	151.084457	-33.8660049	1	SPEED	41	No	2013	2
A33	N5433	24/02/2013	24/02/2013 0:34	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	89.29297738	Airport & East Hills Line	150.957932	-33.9632645	1	SPEED	113	Yes	2013	2
A33	N5633	24/02/2013	24/02/2013 0:34	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	89.29297738	Airport & East Hills Line	150.957932	-33.9632645	1	SPEED	113	No	2013	2
A16	N5616	25/02/2013	25/02/2013 18:57	TIM_Fault_50HzComponentDetection_Group1	Minto	59.73048425	Airport & East Hills Line	150.842819	-34.0265388	1	SPEED	51	Yes	2013	2
A16	N5616	25/02/2013	25/02/2013 18:57	TIM_Fault_50HzComponentDetection_Group1	Minto	59.73048425	Cumberland Line	150.842819	-34.0265388	1	SPEED	51	No	2013	2
A20	N5420	25/02/2013	25/02/2013 15:46	TIM_Fault_50HzComponentDetection_Group1	Sefton	67.82162	Bankstown Line	151.010727	-33.8849907	1	SPEED	29	Yes	2013	2
A20	N5420	25/02/2013	25/02/2013 15:46	TIM_Fault_50HzComponentDetection_Group1	Sefton	67.82162	Inner West Line	151.010727	-33.8849907	1	SPEED	29	No	2013	2
A24	N5324	25/02/2013	25/02/2013 14:37	TIM_Fault_50HzComponentDetection_Group1	Revesby	563.4762781	Airport & East Hills Line	151.020996	-33.9522362	1	SPEED	56	Yes	2013	2
A24	N5324	25/02/2013	25/02/2013 14:53	TIM_Fault_50HzComponentDetection_Group1	Tempe	713.2642542	Eastern Suburbs & Illawarra Line	151.159851	-33.9188271	1	SPEED	54	No	2013	2
A24	N5324	25/02/2013	25/02/2013 15:44	TIM_Fault_50HzComponentDetection_Group1	Beverly Hills	88.46357815	Airport & East Hills Line	151.082428	-33.9486275	1	SPEED	20	No	2013	2
A24	N5324	25/02/2013	25/02/2013 16:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	526.3285624	Airport & East Hills Line	150.809967	-34.0672112	1	SPEED	29	No	2013	2
A24	N5324	25/02/2013	25/02/2013 16:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	526.3285624	Cumberland Line	150.809967	-34.0672112	1	SPEED	29	No	2013	2
A24	N5324	25/02/2013	25/02/2013 16:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	526.3285624	South Line	150.809967	-34.0672112	1	SPEED	29	No	2013	2
A24	N5324	25/02/2013	25/02/2013 16:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	526.3285624	Southern Highlands Line	150.809967	-34.0672112	1	SPEED	29	No	2013	2
A24	N5424	25/02/2013	25/02/2013 16:11	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	558.9503504	Airport & East Hills Line	150.861099	-34.0005951	1	SPEED	79	No	2013	2
A24	N5424	25/02/2013	25/02/2013 16:11	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	558.9503504	Cumberland Line	150.861099	-34.0005951	1	SPEED	79	No	2013	2
A24	N5424	25/02/2013	25/02/2013 16:21	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	336.6431857	Airport & East Hills Line	150.811432	-34.0660973	1	SPEED	72	No	2013	2
A24	N5424	25/02/2013	25/02/2013 16:21	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	336.6431857	Cumberland Line	150.811432	-34.0660973	1	SPEED	72	No	2013	2
A24	N5424	25/02/2013	25/02/2013 16:21	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	336.6431857	South Line	150.811432	-34.0660973	1	SPEED	72	No	2013	2
A24	N5424	25/02/2013	25/02/2013 16:21	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	336.6431857	Southern Highlands Line	150.811432	-34.0660973	1	SPEED	72	No	2013	2
A24	N5524	25/02/2013	25/02/2013 14:59	TIM_Fault_50HzComponentDetection_Group1	Erskineville	69.4400673	Bankstown Line	151.18541	-33.9002953	1	SPEED	57	No	2013	2
A33	N5333	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	455.1491083	Airport & East Hills Line	150.817444	-34.0613365	1	SPEED	16	Yes	2013	2
A33	N5333	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	455.1491083	Cumberland Line	150.817444	-34.0613365	1	SPEED	16	No	2013	2
A33	N5333	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	455.1491083	South Line	150.817444	-34.0613365	1	SPEED	16	No	2013	2
A33	N5333	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	455.1491083	Southern Highlands Line	150.817444	-34.0613365	1	SPEED	16	No	2013	2
A33	N5433	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	588.7461014	Airport & East Hills Line	150.818466	-34.0605392	1	SPEED	9	No	2013	2
A33	N5433	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	588.7461014	Cumberland Line	150.818466	-34.0605392	1	SPEED	9	No	2013	2
A33	N5433	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	588.7461014	South Line	150.818466	-34.0605392	1	SPEED	9	No	2013	2
A33	N5433	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	588.7461014	Southern Highlands Line	150.818466	-34.0605392	1	SPEED	9	No	2013	2
A33	N5633	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	538.0733239	Airport & East Hills Line	150.818085	-34.0608482	1	SPEED	12	No	2013	2
A33	N5633	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	538.0733239	Cumberland Line	150.818085	-34.0608482	1	SPEED	12	No	2013	2
A33	N5633	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	538.0733239	South Line	150.818085	-34.0608482	1	SPEED	12	No	2013	2
A33	N5633	25/02/2013	25/02/2013 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	538.0733239	Southern Highlands Line	150.818085	-34.0608482	1	SPEED	12	No	2013	2
A15	N5315	26/02/2013	26/02/2013 5:54	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	82.74980186	Airport & East Hills Line	150.865799	-33.9964218	1	SPEED	8	Yes	2013	2
A15	N5315	26/02/2013	26/02/2013 5:54	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	82.74980186	Cumberland Line	150.865799	-33.9964218	1	SPEED	8	No	2013	2
A15	N5315	26/02/2013	26/02/2013 18:31	TIM_Fault_50HzComponentDetection_Group1	Ashfield	287.730623	Inner West Line	151.122559	-33.8865547	1	SPEED	39	No	2013	2
A15	N5315	26/02/2013	26/02/2013 18:31	TIM_Fault_50HzComponentDetection_Group1	Ashfield	287.730623	South Line	151.122559	-33.8865547	1	SPEED	39	No	2013	2
A15	N5615	26/02/2013	26/02/2013 5:54	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	86.23553059	Airport & East Hills Line	150.865829	-33.9964027	1	SPEED	10	No	2013	2
A15	N5615	26/02/2013	26/02/2013 5:54	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	86.23553059	Cumberland Line	150.865829	-33.9964027	1	SPEED	10	No	2013	2
A20	N5420	26/02/2013	26/02/2013 10:30	TIM_Fault_50HzComponentDetection_Group1	Sydenham	289.4172073	Airport & East Hills Line (Sydenham Branch)	151.169113	-33.9127617	1	SPEED	20	Yes	2013	2
A20	N5420	26/02/2013	26/02/2013 10:30	TIM_Fault_50HzComponentDetection_Group1	Sydenham	289.4172073	Bankstown Line	151.169113	-33.9127617	1	SPEED	20	No	2013	2
A20	N5420	26/02/2013	26/02/2013 10:30	TIM_Fault_50HzComponentDetection_Group1	Sydenham	289.4172073	Eastern Suburbs & Illawarra Line	151.169113	-33.9127617	1	SPEED	20	No	2013	2
A24	N5424	26/02/2013	26/02/2013 16:59	TIM_Fault_50HzComponentDetection_Group1	Minto	213.331136	Airport & East Hills Line	150.84198	-34.0288849	1	SPEED	54	Yes	2013	2
A24	N5424	26/02/2013	26/02/2013 16:59	TIM_Fault_50HzComponentDetection_Group1	Minto	213.331136	Cumberland Line	150.84198	-34.0288849	1	SPEED	54	No	2013	2
A24	N5424	26/02/2013	26/02/2013 17:10	TIM_Fault_50HzComponentDetection_Group1	Macarthur	468.7156186	Airport & East Hills Line	150.801407	-34.0711899	1	SPEED	23	No	2013	2
A24	N5424	26/02/2013	26/02/2013 17:10	TIM_Fault_50HzComponentDetection_Group1	Macarthur	468.7156186	Southern Highlands Line	150.801407	-34.0711899	1	SPEED	23	No	2013	2
A08	N5408	27/02/2013	27/02/2013 14:12	TIM_Fault_50HzComponentDetection_Group1	Leumeah	965.160471	Airport & East Hills Line	150.835999	-34.0442009	1	SPEED	104	#REF!	2013	2
A08	N5408	27/02/2013	27/02/2013 14:12	TIM_Fault_50HzComponentDetection_Group1	Leumeah	965.160471	Cumberland Line	150.835999	-34.0442009	1	SPEED	104	No	2013	2
A15	N5315	27/02/2013	27/02/2013 16:25	TIM_Fault_50HzComponentDetection_Group1	Revesby	545.4446875	Airport & East Hills Line	151.020798	-33.9522285	1	SPEED	46	#REF!	2013	2
A15	N5515	27/02/2013	27/02/2013 16:41	TIM_Fault_50HzComponentDetection_Group1	Bardwell Park	69.34926777	Airport & East Hills Line	151.124268	-33.9318161	1	SPEED	25	No	2013	2
A20	N5320	27/02/2013	27/02/2013 15:09	TIM_Fault_50HzComponentDetection_Group1	Glenfield	665.7246236	Airport & East Hills Line	150.897766	-33.9680977	1	SPEED	65	Yes	2013	2
A20	N5320	27/02/2013	27/02/2013 15:09	TIM_Fault_50HzComponentDetection_Group1	Glenfield	665.7246236	Cumberland Line	150.897766	-33.9680977	1	SPEED	65	No	2013	2
A20	N5320	27/02/2013	27/02/2013 15:09	TIM_Fault_50HzComponentDetection_Group1	Glenfield	665.7246236	South Line	150.897766	-33.9680977	1	SPEED	65	No	2013	2
A20	N5420	27/02/2013	27/02/2013 13:52	TIM_Fault_50HzComponentDetection_Group1	Kingsgrove	396.6119884	Airport & East Hills Line	151.096634	-33.9423294	1	SPEED	63	No	2013	2
A20	N5420	27/02/2013	27/02/2013 14:02	TIM_Fault_50HzComponentDetection_Group1	Revesby	279.3039459	Airport & East Hills Line	151.011795	-33.9526367	1	SPEED	51	No	2013	2
A20	N5620	27/02/2013	27/02/2013 14:22	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	1569.643468	Airport & East Hills Line	150.853683	-34.0071373	1	SPEED	102	No	2013	2
A20	N5620	27/02/2013	27/02/2013 14:22	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	1569.643468	Cumberland Line	150.853683	-34.0071373	1	SPEED	102	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Airport & East Hills Line	151.203857	-33.8854485	1	SPEED	10	Yes	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Bankstown Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Blue Mountains Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Eastern Suburbs & Illawarra Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Inner West Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Newcastle & Central Coast Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	North Shore Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Northern Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Olympic Park services	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	South Coast Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	South Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Southern Highlands Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A35	N5535	27/02/2013	27/02/2013 1:11	TIM_Fault_50HzComponentDetection_Group1	Central	271.8408207	Western Line	151.203857	-33.8854485	1	SPEED	10	No	2013	2
A28	N5528	28/02/2013	28/02/2013 19:07	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	1160.62541	Airport & East Hills Line	150.969437	-33.9646683	1	SPEED	113	Yes	2013	2
A33	N5533	28/02/2013	28/02/2013 18:10	TIM_Fault_50HzComponentDetection_Group1	Casula	2037.239951	Cumberland Line	150.92424	-33.9650841	1	SPEED	114	Yes	2013	2
A33	N5533	28/02/2013	28/02/2013 18:10	TIM_Fault_50HzComponentDetection_Group1	Casula	2037.239951	South Line	150.92424	-33.9650841	1	SPEED	114	No	2013	2
A34	N5334	28/02/2013	28/02/2013 19:12	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	1194.123117	Airport & East Hills Line	150.969803	-33.9646721	1	SPEED	103	Yes	2013	2
A20	N5420	1/03/2013	1/03/2013 6:16	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	1886.879207	Airport & East Hills Line	150.936539	-33.964386	1	SPEED	108	Yes	2013	3
A20	N5620	1/03/2013	1/03/2013 6:16	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	1886.879207	Airport & East Hills Line	150.936539	-33.964386	1	SPEED	109	No	2013	3
A33	N5433	1/03/2013	1/03/2013 11:38	TIM_Fault_50HzComponentDetection_Group1	Casula	1927.443998	Cumberland Line	150.921646	-33.9651985	1	SPEED	104	Yes	2013	3
A33	N5433	1/03/2013	1/03/2013 11:38	TIM_Fault_50HzComponentDetection_Group1	Casula	1927.443998	South Line	150.921646	-33.9651985	1	SPEED	104	No	2013	3
A34	N5334	1/03/2013	1/03/2013 15:14	TIM_Fault_50HzComponentDetection_Group1	Concord West	957.0663298	Northern Line	151.08522	-33.8401527	1	SPEED	68	Yes	2013	3
A15	N5315	4/03/2013	4/03/2013 9:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	59.07009471	Airport & East Hills Line	150.813385	-34.0641327	1	SPEED	16	Yes	2013	3
A15	N5315	4/03/2013	4/03/2013 9:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	59.07009471	Cumberland Line	150.813385	-34.0641327	1	SPEED	16	No	2013	3
A15	N5315	4/03/2013	4/03/2013 9:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	59.07009471	South Line	150.813385	-34.0641327	1	SPEED	16	No	2013	3
A15	N5315	4/03/2013	4/03/2013 9:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	59.07009471	Southern Highlands Line	150.813385	-34.0641327	1	SPEED	16	No	2013	3
A15	N5315	4/03/2013	4/03/2013 13:39	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	155.4648316	Airport & East Hills Line	150.812607	-34.0647659	1	SPEED	13	No	2013	3
A15	N5315	4/03/2013	4/03/2013 13:39	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	155.4648316	Cumberland Line	150.812607	-34.0647659	1	SPEED	13	No	2013	3
A15	N5315	4/03/2013	4/03/2013 13:39	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	155.4648316	South Line	150.812607	-34.0647659	1	SPEED	13	No	2013	3
A15	N5315	4/03/2013	4/03/2013 13:39	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	155.4648316	Southern Highlands Line	150.812607	-34.0647659	1	SPEED	13	No	2013	3
A18	N5318	4/03/2013	4/03/2013 4:52	TIM_Fault_50HzComponentDetection_Group1	Casula	1895.776864	Cumberland Line	150.920654	-33.9652824	1	SPEED	112	Yes	2013	3
A18	N5318	4/03/2013	4/03/2013 4:52	TIM_Fault_50HzComponentDetection_Group1	Casula	1895.776864	South Line	150.920654	-33.9652824	1	SPEED	112	No	2013	3
A18	N5418	4/03/2013	4/03/2013 10:46	TIM_Fault_50HzComponentDetection_Group1	Liverpool	210.4846646	Bankstown Line	150.92836	-33.9236526	1	SPEED	20	No	2013	3
A18	N5418	4/03/2013	4/03/2013 10:46	TIM_Fault_50HzComponentDetection_Group1	Liverpool	210.4846646	Cumberland Line	150.92836	-33.9236526	1	SPEED	20	No	2013	3
A18	N5418	4/03/2013	4/03/2013 10:46	TIM_Fault_50HzComponentDetection_Group1	Liverpool	210.4846646	Inner West Line	150.92836	-33.9236526	1	SPEED	20	No	2013	3
A18	N5418	4/03/2013	4/03/2013 10:46	TIM_Fault_50HzComponentDetection_Group1	Liverpool	210.4846646	South Line	150.92836	-33.9236526	1	SPEED	20	No	2013	3
A18	N5618	4/03/2013	4/03/2013 4:52	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	2257.116437	Airport & East Hills Line	150.932526	-33.9645233	1	SPEED	112	No	2013	3
A23	N5323	4/03/2013	4/03/2013 14:02	TIM_Fault_50HzComponentDetection_Group1	Revesby	118.5605977	Airport & East Hills Line	151.01355	-33.9525642	1	SPEED	57	Yes	2013	3
A23	N5423	4/03/2013	4/03/2013 14:25	TIM_Fault_50HzComponentDetection_Group1	Minto	58.33033598	Airport & East Hills Line	150.84285	-34.0265617	1	SPEED	23	No	2013	3
A23	N5423	4/03/2013	4/03/2013 14:25	TIM_Fault_50HzComponentDetection_Group1	Minto	58.33033598	Cumberland Line	150.84285	-34.0265617	1	SPEED	23	No	2013	3
A23	N5523	4/03/2013	4/03/2013 14:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	232.5562225	Airport & East Hills Line	150.81221	-34.0654602	1	SPEED	66	No	2013	3
A23	N5523	4/03/2013	4/03/2013 14:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	232.5562225	Cumberland Line	150.81221	-34.0654602	1	SPEED	66	No	2013	3
A23	N5523	4/03/2013	4/03/2013 14:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	232.5562225	South Line	150.81221	-34.0654602	1	SPEED	66	No	2013	3
A23	N5523	4/03/2013	4/03/2013 14:34	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	232.5562225	Southern Highlands Line	150.81221	-34.0654602	1	SPEED	66	No	2013	3
A23	N5623	4/03/2013	4/03/2013 14:49	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	619.8038158	Airport & East Hills Line	150.809265	-34.0677795	1	SPEED	61	No	2013	3
A23	N5623	4/03/2013	4/03/2013 14:49	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	619.8038158	Cumberland Line	150.809265	-34.0677795	1	SPEED	61	No	2013	3
A23	N5623	4/03/2013	4/03/2013 14:49	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	619.8038158	South Line	150.809265	-34.0677795	1	SPEED	61	No	2013	3
A23	N5623	4/03/2013	4/03/2013 14:49	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	619.8038158	Southern Highlands Line	150.809265	-34.0677795	1	SPEED	61	No	2013	3
A33	N5433	4/03/2013	4/03/2013 4:21	TIM_Fault_50HzComponentDetection_Group1	Revesby	724.2677786	Airport & East Hills Line	151.022751	-33.9521484	1	SPEED	50	Yes	2013	3
A33	N5633	4/03/2013	4/03/2013 4:09	TIM_Fault_50HzComponentDetection_Group1	Casula	1932.403215	Cumberland Line	150.921692	-33.965229	1	SPEED	106	No	2013	3
A33	N5633	4/03/2013	4/03/2013 4:09	TIM_Fault_50HzComponentDetection_Group1	Casula	1932.403215	South Line	150.921692	-33.965229	1	SPEED	106	No	2013	3
A30	N5630	5/03/2013	5/03/2013 17:12	TIM_Fault_50HzComponentDetection_Group1	Glenfield	937.9427919	Airport & East Hills Line	150.899902	-33.9664078	1	SPEED	32	Yes	2013	3
A30	N5630	5/03/2013	5/03/2013 17:12	TIM_Fault_50HzComponentDetection_Group1	Glenfield	937.9427919	Cumberland Line	150.899902	-33.9664078	1	SPEED	32	No	2013	3
